timestamp, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.total [MiB], power.draw [W]
2026/04/29 11:51:26.458, 47, 0, 5346, 81920, 116.93
2026/04/29 11:51:27.460, 3, 0, 5346, 81920, 116.93
2026/04/29 11:51:28.461, 5, 0, 5350, 81920, 92.61
2026/04/29 11:51:29.461, 6, 0, 5352, 81920, 88.14
2026/04/29 11:51:30.462, 17, 0, 5354, 81920, 91.14
2026/04/29 11:51:31.463, 10, 0, 5362, 81920, 101.23
2026/04/29 11:51:32.464, 28, 0, 5364, 81920, 90.81
2026/04/29 11:51:33.464, 21, 0, 5364, 81920, 97.95
2026/04/29 11:51:34.465, 24, 0, 5364, 81920, 89.07
2026/04/29 11:51:35.465, 21, 0, 5364, 81920, 92.34
2026/04/29 11:51:36.466, 22, 0, 5366, 81920, 97.68
2026/04/29 11:51:37.467, 23, 1, 5368, 81920, 119.61
2026/04/29 11:51:38.467, 30, 1, 5370, 81920, 180.29
2026/04/29 11:51:39.468, 27, 1, 5370, 81920, 118.46
2026/04/29 11:51:40.469, 23, 1, 5370, 81920, 109.51
2026/04/29 11:51:41.469, 29, 2, 5370, 81920, 98.83
2026/04/29 11:51:42.470, 33, 1, 5372, 81920, 120.20
2026/04/29 11:51:43.471, 25, 3, 5372, 81920, 118.13
2026/04/29 11:51:44.471, 25, 3, 5372, 81920, 116.93
2026/04/29 11:51:45.472, 21, 0, 5372, 81920, 205.24
2026/04/29 11:51:46.473, 35, 3, 5372, 81920, 119.61
2026/04/29 11:51:47.473, 36, 2, 5372, 81920, 121.13
2026/04/29 11:51:48.474, 40, 3, 5372, 81920, 120.20
2026/04/29 11:51:49.475, 0, 0, 5372, 81920, 116.93
2026/04/29 11:51:50.476, 42, 3, 5372, 81920, 127.35
2026/04/29 11:51:51.476, 45, 3, 5372, 81920, 160.45
2026/04/29 11:51:52.477, 42, 3, 5372, 81920, 120.81
2026/04/29 11:51:53.478, 47, 2, 5372, 81920, 187.88
2026/04/29 11:51:54.479, 49, 3, 5372, 81920, 119.93
2026/04/29 11:51:55.479, 38, 3, 5372, 81920, 161.05
2026/04/29 11:51:56.480, 45, 4, 5372, 81920, 215.91
2026/04/29 11:51:57.488, 47, 2, 5372, 81920, 143.24
2026/04/29 11:51:58.489, 59, 5, 5372, 81920, 180.29
2026/04/29 11:51:59.489, 47, 5, 5372, 81920, 178.21
2026/04/29 11:52:00.490, 0, 0, 5372, 81920, 117.26
2026/04/29 11:52:01.491, 47, 7, 5372, 81920, 142.64
2026/04/29 11:52:02.492, 66, 7, 5372, 81920, 118.13
2026/04/29 11:52:03.492, 0, 0, 5372, 81920, 117.53
2026/04/29 11:52:04.493, 60, 7, 5372, 81920, 118.13
2026/04/29 11:52:05.494, 52, 5, 5372, 81920, 177.34
2026/04/29 11:52:06.494, 28, 2, 5372, 81920, 185.63
2026/04/29 11:52:07.495, 41, 7, 5372, 81920, 135.63
2026/04/29 11:52:08.496, 47, 8, 5372, 81920, 146.51
2026/04/29 11:52:09.497, 44, 3, 5372, 81920, 193.63
2026/04/29 11:52:10.497, 36, 5, 5372, 81920, 173.20
2026/04/29 11:52:11.498, 33, 4, 5372, 81920, 202.84
2026/04/29 11:52:12.499, 52, 5, 5372, 81920, 119.34
2026/04/29 11:52:13.499, 35, 2, 5372, 81920, 121.73
2026/04/29 11:52:14.500, 1, 0, 5372, 81920, 132.36
2026/04/29 11:52:15.500, 58, 10, 5372, 81920, 138.91
2026/04/29 11:52:16.501, 50, 7, 5372, 81920, 218.59
2026/04/29 11:52:17.502, 60, 9, 5372, 81920, 127.62
2026/04/29 11:52:18.503, 43, 2, 5372, 81920, 197.50
2026/04/29 11:52:19.503, 45, 6, 5372, 81920, 149.00
2026/04/29 11:52:20.504, 52, 6, 5372, 81920, 119.34
2026/04/29 11:52:21.505, 42, 8, 5372, 81920, 255.03
2026/04/29 11:52:22.506, 2, 0, 5372, 81920, 118.13
2026/04/29 11:52:23.506, 59, 9, 5372, 81920, 135.97
2026/04/29 11:52:24.507, 45, 6, 5372, 81920, 130.30
2026/04/29 11:52:25.508, 42, 6, 5372, 81920, 126.75
2026/04/29 11:52:26.509, 66, 10, 5372, 81920, 175.27
2026/04/29 11:52:27.544, 73, 6, 5372, 81920, 136.84
2026/04/29 11:52:28.545, 32, 1, 5372, 81920, 147.10
2026/04/29 11:52:29.546, 68, 10, 5372, 81920, 148.25
2026/04/29 11:52:30.546, 60, 7, 5372, 81920, 249.35
2026/04/29 11:52:31.547, 52, 11, 5372, 81920, 137.44
2026/04/29 11:52:32.548, 79, 12, 5372, 81920, 190.36
2026/04/29 11:52:33.549, 58, 7, 5372, 81920, 121.13
2026/04/29 11:52:34.550, 81, 11, 5372, 81920, 163.29
2026/04/29 11:52:35.550, 34, 3, 5372, 81920, 217.39
2026/04/29 11:52:36.551, 33, 3, 5372, 81920, 120.20
2026/04/29 11:52:37.552, 75, 7, 5372, 81920, 223.32
2026/04/29 11:52:38.553, 59, 9, 5372, 81920, 120.81
2026/04/29 11:52:39.553, 20, 3, 5372, 81920, 148.25
2026/04/29 11:52:40.554, 53, 6, 5372, 81920, 180.61
2026/04/29 11:52:41.555, 49, 6, 5372, 81920, 146.66
2026/04/29 11:52:42.555, 49, 5, 5372, 81920, 238.77
2026/04/29 11:52:43.556, 44, 10, 5372, 81920, 214.99
2026/04/29 11:52:44.557, 58, 9, 5372, 81920, 126.75
2026/04/29 11:52:45.557, 56, 8, 5372, 81920, 236.95
2026/04/29 11:52:46.558, 45, 4, 5372, 81920, 120.81
2026/04/29 11:52:47.559, 51, 8, 5372, 81920, 218.86
2026/04/29 11:52:48.559, 57, 11, 5372, 81920, 126.02
2026/04/29 11:52:49.781, 49, 5, 5372, 81920, 217.66
2026/04/29 11:52:50.782, 55, 9, 5372, 81920, 121.40
2026/04/29 11:52:51.783, 59, 8, 5372, 81920, 121.73
2026/04/29 11:52:52.783, 58, 7, 5372, 81920, 217.06
2026/04/29 11:52:53.784, 38, 5, 5372, 81920, 178.40
2026/04/29 11:52:54.785, 61, 11, 5372, 81920, 157.62
2026/04/29 11:52:55.786, 34, 3, 5372, 81920, 122.28
2026/04/29 11:52:56.786, 35, 4, 5372, 81920, 120.81
2026/04/29 11:52:57.788, 38, 6, 5372, 81920, 208.78
2026/04/29 11:52:58.789, 60, 13, 5372, 81920, 153.48
2026/04/29 11:52:59.789, 81, 14, 5372, 81920, 136.24
2026/04/29 11:53:00.790, 43, 1, 5372, 81920, 150.53
2026/04/29 11:53:01.790, 60, 11, 5372, 81920, 126.48
2026/04/29 11:53:02.791, 41, 6, 5372, 81920, 237.54
2026/04/29 11:53:03.792, 60, 14, 5372, 81920, 190.96
2026/04/29 11:53:04.792, 69, 15, 5372, 81920, 134.16
2026/04/29 11:53:05.793, 62, 12, 5372, 81920, 135.97
2026/04/29 11:53:06.794, 79, 11, 5372, 81920, 128.82
2026/04/29 11:53:07.795, 55, 4, 5372, 81920, 119.61
2026/04/29 11:53:08.795, 48, 9, 5372, 81920, 139.24
2026/04/29 11:53:09.796, 54, 12, 5372, 81920, 285.87
2026/04/29 11:53:10.797, 75, 8, 5372, 81920, 182.95
2026/04/29 11:53:11.797, 76, 7, 5372, 81920, 121.73
2026/04/29 11:53:12.798, 62, 5, 5372, 81920, 158.05
2026/04/29 11:53:13.799, 55, 11, 5372, 81920, 171.58
2026/04/29 11:53:14.800, 34, 7, 5372, 81920, 248.83
2026/04/29 11:53:15.800, 65, 12, 5372, 81920, 162.69
2026/04/29 11:53:16.801, 78, 7, 5372, 81920, 139.37
2026/04/29 11:53:17.802, 53, 9, 5372, 81920, 129.02
2026/04/29 11:53:18.802, 36, 4, 5372, 81920, 140.11
2026/04/29 11:53:19.803, 84, 17, 5372, 81920, 222.17
2026/04/29 11:53:20.804, 50, 8, 5372, 81920, 186.14
2026/04/29 11:53:21.804, 65, 13, 5372, 81920, 284.73
2026/04/29 11:53:22.805, 51, 2, 5372, 81920, 120.54
2026/04/29 11:53:23.806, 51, 6, 5372, 81920, 129.15
2026/04/29 11:53:24.806, 53, 6, 5372, 81920, 267.78
2026/04/29 11:53:25.807, 41, 4, 5372, 81920, 158.22
2026/04/29 11:53:26.808, 28, 3, 5372, 81920, 144.25
2026/04/29 11:53:27.846, 62, 15, 5372, 81920, 124.08
2026/04/29 11:53:28.846, 52, 11, 5372, 81920, 140.24
2026/04/29 11:53:29.847, 88, 8, 5372, 81920, 120.81
2026/04/29 11:53:30.848, 60, 17, 5372, 81920, 130.30
2026/04/29 11:53:31.849, 81, 7, 5372, 81920, 256.83
2026/04/29 11:53:32.849, 53, 8, 5372, 81920, 139.24
2026/04/29 11:53:33.850, 64, 11, 5372, 81920, 138.04
2026/04/29 11:53:34.851, 76, 12, 5372, 81920, 123.47
2026/04/29 11:53:35.851, 59, 6, 5372, 81920, 265.44
2026/04/29 11:53:36.852, 36, 3, 5372, 81920, 203.44
2026/04/29 11:53:37.853, 57, 11, 5372, 81920, 245.28
2026/04/29 11:53:38.854, 72, 14, 5372, 81920, 277.30
2026/04/29 11:53:39.854, 60, 14, 5372, 81920, 185.35
2026/04/29 11:53:40.855, 51, 7, 5372, 81920, 163.72
2026/04/29 11:53:41.856, 44, 8, 5372, 81920, 141.44
2026/04/29 11:53:42.857, 84, 14, 5372, 81920, 176.14
2026/04/29 11:53:43.858, 61, 9, 5372, 81920, 136.56
2026/04/29 11:53:44.859, 44, 9, 5372, 81920, 299.84
2026/04/29 11:53:45.860, 86, 13, 5372, 81920, 121.40
2026/04/29 11:53:46.860, 89, 18, 5372, 81920, 145.18
2026/04/29 11:53:47.861, 59, 13, 5372, 81920, 146.93
2026/04/29 11:53:48.862, 44, 9, 5372, 81920, 142.91
2026/04/29 11:53:49.862, 37, 6, 5372, 81920, 233.40
2026/04/29 11:53:50.863, 29, 5, 5372, 81920, 152.44
2026/04/29 11:53:51.864, 59, 8, 5372, 81920, 304.57
2026/04/29 11:53:52.864, 73, 11, 5372, 81920, 135.37
2026/04/29 11:53:53.865, 77, 20, 5372, 81920, 143.83
2026/04/29 11:53:54.866, 72, 10, 5372, 81920, 147.37
2026/04/29 11:53:55.866, 42, 4, 5372, 81920, 128.55
2026/04/29 11:53:56.867, 46, 6, 5372, 81920, 120.54
2026/04/29 11:53:57.873, 47, 4, 5372, 81920, 275.84
2026/04/29 11:53:58.873, 46, 9, 5372, 81920, 160.89
2026/04/29 11:53:59.874, 29, 6, 5372, 81920, 141.17
2026/04/29 11:54:00.875, 61, 6, 5372, 81920, 120.20
2026/04/29 11:54:01.876, 60, 5, 5372, 81920, 122.88
2026/04/29 11:54:02.876, 55, 11, 5372, 81920, 138.49
2026/04/29 11:54:03.877, 66, 15, 5372, 81920, 292.70
2026/04/29 11:54:04.877, 67, 11, 5372, 81920, 120.68
2026/04/29 11:54:05.878, 96, 14, 5372, 81920, 169.61
2026/04/29 11:54:06.879, 88, 17, 5372, 81920, 175.27
2026/04/29 11:54:07.879, 26, 3, 5372, 81920, 134.03
2026/04/29 11:54:08.880, 53, 11, 5372, 81920, 251.76
2026/04/29 11:54:09.881, 62, 4, 5372, 81920, 120.20
2026/04/29 11:54:10.881, 63, 9, 5372, 81920, 146.18
2026/04/29 11:54:11.882, 72, 13, 5372, 81920, 215.91
2026/04/29 11:54:12.883, 64, 16, 5372, 81920, 131.50
2026/04/29 11:54:13.884, 85, 13, 5372, 81920, 129.69
2026/04/29 11:54:14.884, 53, 6, 5372, 81920, 165.19
2026/04/29 11:54:15.885, 48, 8, 5372, 81920, 128.22
2026/04/29 11:54:16.886, 63, 3, 5372, 81920, 260.70
2026/04/29 11:54:17.886, 69, 8, 5372, 81920, 252.43
2026/04/29 11:54:18.887, 78, 8, 5372, 81920, 153.48
2026/04/29 11:54:19.888, 61, 7, 5372, 81920, 149.17
2026/04/29 11:54:20.888, 81, 14, 5372, 81920, 192.49
2026/04/29 11:54:21.889, 69, 5, 5372, 81920, 121.13
2026/04/29 11:54:22.890, 64, 5, 5372, 81920, 211.18
2026/04/29 11:54:23.890, 31, 1, 5372, 81920, 262.49
2026/04/29 11:54:24.891, 63, 11, 5372, 81920, 278.17
2026/04/29 11:54:25.892, 55, 6, 5372, 81920, 139.84
2026/04/29 11:54:26.892, 56, 10, 5372, 81920, 270.45
2026/04/29 11:54:27.894, 55, 10, 5372, 81920, 251.49
2026/04/29 11:54:28.894, 52, 8, 5372, 81920, 224.80
2026/04/29 11:54:29.895, 59, 4, 5372, 81920, 206.71
2026/04/29 11:54:30.896, 66, 8, 5372, 81920, 126.48
2026/04/29 11:54:31.896, 67, 14, 5372, 81920, 194.56
2026/04/29 11:54:32.897, 57, 3, 5372, 81920, 139.37
2026/04/29 11:54:33.898, 11, 1, 5372, 81920, 255.10
2026/04/29 11:54:34.899, 80, 11, 5372, 81920, 120.81
2026/04/29 11:54:35.899, 38, 1, 5372, 81920, 201.04
2026/04/29 11:54:36.900, 51, 5, 5372, 81920, 131.68
2026/04/29 11:54:37.900, 38, 6, 5372, 81920, 292.43
2026/04/29 11:54:38.901, 49, 7, 5372, 81920, 221.52
2026/04/29 11:54:39.902, 65, 17, 5372, 81920, 193.96
2026/04/29 11:54:40.902, 75, 13, 5372, 81920, 240.22
2026/04/29 11:54:41.903, 61, 16, 5372, 81920, 226.86
2026/04/29 11:54:42.903, 75, 10, 5372, 81920, 258.36
2026/04/29 11:54:43.904, 47, 8, 5372, 81920, 168.64
2026/04/29 11:54:44.905, 91, 13, 5372, 81920, 156.26
2026/04/29 11:54:45.905, 61, 8, 5372, 81920, 131.50
2026/04/29 11:54:46.906, 82, 11, 5372, 81920, 157.46
2026/04/29 11:54:47.907, 94, 15, 5372, 81920, 243.23
2026/04/29 11:54:48.908, 81, 13, 5372, 81920, 151.24
2026/04/29 11:54:49.908, 46, 7, 5372, 81920, 158.05
2026/04/29 11:54:50.909, 56, 6, 5372, 81920, 132.70
2026/04/29 11:54:51.910, 58, 7, 5372, 81920, 155.87
2026/04/29 11:54:52.910, 51, 6, 5372, 81920, 120.68
2026/04/29 11:54:53.911, 90, 11, 5372, 81920, 224.80
2026/04/29 11:54:54.912, 43, 7, 5372, 81920, 126.02
2026/04/29 11:54:55.913, 65, 13, 5372, 81920, 128.22
2026/04/29 11:54:56.913, 74, 12, 5372, 81920, 162.09
2026/04/29 11:54:57.940, 66, 7, 5372, 81920, 147.37
2026/04/29 11:54:58.941, 59, 7, 5372, 81920, 129.88
2026/04/29 11:54:59.942, 59, 12, 5372, 81920, 129.69
2026/04/29 11:55:00.942, 67, 12, 5372, 81920, 293.31
2026/04/29 11:55:01.943, 59, 8, 5372, 81920, 202.84
2026/04/29 11:55:02.944, 61, 11, 5372, 81920, 213.25
2026/04/29 11:55:03.944, 38, 1, 5372, 81920, 170.53
2026/04/29 11:55:04.945, 40, 10, 5372, 81920, 218.86
2026/04/29 11:55:05.946, 41, 9, 5372, 81920, 140.98
2026/04/29 11:55:06.946, 60, 8, 5372, 81920, 177.94
2026/04/29 11:55:07.947, 93, 17, 5372, 81920, 121.40
2026/04/29 11:55:08.947, 43, 7, 5372, 81920, 121.40
2026/04/29 11:55:09.948, 62, 6, 5372, 81920, 263.96
2026/04/29 11:55:10.949, 36, 3, 5372, 81920, 132.97
2026/04/29 11:55:11.949, 54, 9, 5372, 81920, 270.18
2026/04/29 11:55:12.950, 50, 8, 5372, 81920, 123.47
2026/04/29 11:55:13.951, 88, 15, 5372, 81920, 122.28
2026/04/29 11:55:14.952, 70, 8, 5372, 81920, 191.29
2026/04/29 11:55:15.953, 46, 9, 5372, 81920, 129.42
2026/04/29 11:55:16.953, 74, 9, 5372, 81920, 156.42
2026/04/29 11:55:17.954, 51, 5, 5372, 81920, 299.23
2026/04/29 11:55:18.954, 38, 1, 5372, 81920, 291.81
2026/04/29 11:55:19.955, 47, 9, 5372, 81920, 142.78
2026/04/29 11:55:20.956, 38, 8, 5372, 81920, 149.44
2026/04/29 11:55:21.956, 70, 10, 5372, 81920, 280.84
2026/04/29 11:55:22.957, 56, 7, 5372, 81920, 121.13
2026/04/29 11:55:23.958, 70, 16, 5372, 81920, 139.69
2026/04/29 11:55:24.958, 28, 6, 5372, 81920, 174.07
2026/04/29 11:55:25.959, 44, 10, 5372, 81920, 132.56
2026/04/29 11:55:26.960, 68, 12, 5372, 81920, 129.69
2026/04/29 11:55:27.969, 58, 5, 5372, 81920, 288.84
2026/04/29 11:55:28.969, 60, 10, 5372, 81920, 136.56
2026/04/29 11:55:29.970, 48, 8, 5372, 81920, 150.37
2026/04/29 11:55:30.971, 49, 5, 5372, 81920, 227.20
2026/04/29 11:55:31.972, 82, 19, 5372, 81920, 139.69
2026/04/29 11:55:32.972, 65, 12, 5372, 81920, 277.57
2026/04/29 11:55:33.973, 80, 15, 5372, 81920, 225.40
2026/04/29 11:55:34.974, 65, 7, 5372, 81920, 260.98
2026/04/29 11:55:35.974, 68, 5, 5372, 81920, 134.49
2026/04/29 11:55:36.975, 41, 6, 5372, 81920, 120.20
2026/04/29 11:55:37.976, 66, 13, 5372, 81920, 216.79
2026/04/29 11:55:38.976, 74, 11, 5372, 81920, 120.68
2026/04/29 11:55:39.977, 65, 10, 5372, 81920, 154.19
2026/04/29 11:55:40.978, 70, 11, 5372, 81920, 169.23
2026/04/29 11:55:41.979, 73, 9, 5372, 81920, 196.63
2026/04/29 11:55:42.979, 57, 9, 5372, 81920, 185.63
2026/04/29 11:55:43.980, 69, 7, 5372, 81920, 201.37
2026/04/29 11:55:44.981, 54, 10, 5372, 81920, 171.73
2026/04/29 11:55:45.981, 58, 6, 5372, 81920, 156.26
2026/04/29 11:55:46.982, 73, 10, 5372, 81920, 209.05
2026/04/29 11:55:47.983, 75, 9, 5372, 81920, 156.85
2026/04/29 11:55:48.983, 39, 5, 5372, 81920, 276.12
2026/04/29 11:55:49.984, 57, 8, 5372, 81920, 250.89
2026/04/29 11:55:50.985, 72, 8, 5372, 81920, 264.84
2026/04/29 11:55:51.985, 81, 16, 5372, 81920, 230.74
2026/04/29 11:55:52.986, 33, 8, 5372, 81920, 161.05
2026/04/29 11:55:53.987, 18, 2, 5372, 81920, 129.42
2026/04/29 11:55:54.988, 72, 14, 5372, 81920, 132.70
2026/04/29 11:55:55.988, 58, 8, 5372, 81920, 219.46
2026/04/29 11:55:56.989, 35, 4, 5372, 81920, 233.44
2026/04/29 11:55:57.990, 44, 7, 5372, 81920, 168.13
2026/04/29 11:55:58.991, 78, 9, 5372, 81920, 230.74
2026/04/29 11:55:59.992, 64, 6, 5372, 81920, 132.23
2026/04/29 11:56:00.993, 65, 14, 5372, 81920, 173.80
2026/04/29 11:56:01.993, 71, 11, 5372, 81920, 180.88
2026/04/29 11:56:02.994, 75, 15, 5372, 81920, 121.88
2026/04/29 11:56:03.995, 41, 11, 5372, 81920, 139.24
2026/04/29 11:56:04.996, 59, 10, 5372, 81920, 274.64
2026/04/29 11:56:05.996, 71, 18, 5372, 81920, 235.75
2026/04/29 11:56:06.997, 53, 4, 5372, 81920, 141.76
2026/04/29 11:56:07.998, 72, 5, 5372, 81920, 141.91
2026/04/29 11:56:08.999, 56, 4, 5372, 81920, 130.62
2026/04/29 11:56:09.999, 51, 8, 5372, 81920, 163.39
2026/04/29 11:56:11.000, 67, 11, 5372, 81920, 121.73
2026/04/29 11:56:12.001, 80, 9, 5372, 81920, 120.54
2026/04/29 11:56:13.002, 69, 13, 5372, 81920, 128.82
2026/04/29 11:56:14.002, 66, 8, 5372, 81920, 120.20
2026/04/29 11:56:15.003, 64, 8, 5372, 81920, 135.37
2026/04/29 11:56:16.004, 62, 10, 5372, 81920, 120.54
2026/04/29 11:56:17.004, 53, 8, 5372, 81920, 146.93
2026/04/29 11:56:18.005, 46, 1, 5372, 81920, 119.93
2026/04/29 11:56:19.006, 54, 10, 5372, 81920, 135.63
2026/04/29 11:56:20.006, 69, 7, 5372, 81920, 253.29
2026/04/29 11:56:21.007, 81, 11, 5372, 81920, 122.00
2026/04/29 11:56:22.008, 41, 7, 5372, 81920, 244.35
2026/04/29 11:56:23.009, 65, 7, 5372, 81920, 154.35
2026/04/29 11:56:24.009, 59, 6, 5372, 81920, 306.91
